origen,destino,modo_transporte,hora_salida,fecha_consulta,distancia_km,duracion_sin_trafico_min,duracion_con_trafico_min,diferencia_trafico_min
"Aranjuez, Madrid","Ocaña, Toledo",TRANSIT,17:00,2026-02-27,16.96,15.0,,
"Puerta del Sol, Madrid","Aeropuerto Adolfo Suárez Madrid-Barajas, Madrid",DRIVE,18:00,2026-02-27,20.96,25.8,27.3,1.5
"Puerta del Sol, Madrid","Estación de Atocha, Madrid",DRIVE,18:00,2026-02-27,3.71,15.1,16.0,0.9
"Puerta del Sol, Madrid","Estación de Chamartín, Madrid",DRIVE,18:00,2026-02-27,18.03,27.1,28.2,1.1
"Puerta del Sol, Madrid","Plaza de Castilla, Madrid",DRIVE,18:00,2026-02-27,12.59,26.6,26.4,-0.2
"Puerta del Sol, Madrid","Vallecas, Madrid",DRIVE,18:00,2026-02-27,18.78,22.6,24.2,1.6
"Puerta del Sol, Madrid","Moncloa, Madrid",DRIVE,18:00,2026-02-27,11.92,20.5,21.1,0.6
"Puerta del Sol, Madrid","Cuatro Caminos, Madrid",DRIVE,18:00,2026-02-27,6.51,21.9,23.9,2.0
"Gran Vía, Madrid","Estadio Santiago Bernabéu, Madrid",DRIVE,18:00,2026-02-27,4.2,11.9,12.2,0.3
"Gran Vía, Madrid","Estadio Cívitas Metropolitano, Madrid",DRIVE,18:00,2026-02-27,10.39,12.8,13.1,0.3
"Nuevos Ministerios, Madrid","Aeropuerto Adolfo Suárez Madrid-Barajas, Madrid",DRIVE,18:00,2026-02-27,12.54,16.0,17.1,1.1
"Nuevos Ministerios, Madrid","Estación de Atocha, Madrid",DRIVE,18:00,2026-02-27,5.83,17.7,21.3,3.6
"Retiro, Madrid","Ciudad Universitaria, Madrid",DRIVE,18:00,2026-02-27,8.78,22.4,21.8,-0.6
"Retiro, Madrid","Leganés, Madrid",DRIVE,18:00,2026-02-27,14.27,23.3,26.0,2.7
"Retiro, Madrid","Getafe, Madrid",DRIVE,18:00,2026-02-27,14.99,25.4,26.3,0.9
"Estación de Atocha, Madrid","Alcalá de Henares, Madrid",DRIVE,18:00,2026-02-27,33.74,31.6,31.3,-0.3
"Estación de Atocha, Madrid","Aranjuez, Madrid",DRIVE,18:00,2026-02-27,47.89,43.0,44.0,1.0
"Estación de Atocha, Madrid","Alcobendas, Madrid",DRIVE,18:00,2026-02-27,18.7,19.5,18.8,-0.7
"Estación de Atocha, Madrid","San Sebastián de los Reyes, Madrid",DRIVE,18:00,2026-02-27,25.2,27.3,26.8,-0.5
"Estación de Atocha, Madrid","Móstoles, Madrid",DRIVE,18:00,2026-02-27,25.18,30.6,33.4,2.8
"Estación de Atocha, Madrid","Fuenlabrada, Madrid",DRIVE,18:00,2026-02-27,22.96,27.1,28.2,1.1
"Estación de Atocha, Madrid","Parla, Madrid",DRIVE,18:00,2026-02-27,24.36,29.1,31.9,2.8
"Estación de Atocha, Madrid","Pinto, Madrid",DRIVE,18:00,2026-02-27,23.85,23.6,25.6,2.0
"Estación de Chamartín, Madrid","Tres Cantos, Madrid",DRIVE,18:00,2026-02-27,16.68,17.7,17.9,0.2
"Estación de Chamartín, Madrid","Colmenar Viejo, Madrid",DRIVE,18:00,2026-02-27,26.62,27.8,28.5,0.7
"Estación de Chamartín, Madrid","Alcobendas, Madrid",DRIVE,18:00,2026-02-27,9.54,11.8,12.5,0.7
"Moncloa, Madrid","Las Rozas de Madrid, Madrid",DRIVE,18:00,2026-02-27,17.9,15.8,17.0,1.2
"Moncloa, Madrid","Majadahonda, Madrid",DRIVE,18:00,2026-02-27,18.27,16.4,17.6,1.2
"Moncloa, Madrid","Pozuelo de Alarcón, Madrid",DRIVE,18:00,2026-02-27,10.63,13.0,13.2,0.2
"Moncloa, Madrid","Boadilla del Monte, Madrid",DRIVE,18:00,2026-02-27,20.84,19.4,19.8,0.4
"Moncloa, Madrid","Villanueva de la Cañada, Madrid",DRIVE,18:00,2026-02-27,34.15,29.0,29.6,0.6
"Puerta del Sol, Madrid","Alcorcón, Madrid",DRIVE,18:00,2026-02-27,15.35,25.0,28.6,3.6
"Puerta del Sol, Madrid","Leganés, Madrid",DRIVE,18:00,2026-02-27,13.68,24.1,26.8,2.7
"Puerta del Sol, Madrid","Getafe, Madrid",DRIVE,18:00,2026-02-27,14.4,26.2,27.6,1.4
"Puerta del Sol, Madrid","Torrejón de Ardoz, Madrid",DRIVE,18:00,2026-02-27,30.81,36.5,36.4,-0.1
"Puerta del Sol, Madrid","Coslada, Madrid",DRIVE,18:00,2026-02-27,20.72,28.7,29.1,0.4
"Estación de Atocha, Madrid",Toledo,DRIVE,18:00,2026-02-27,73.34,57.2,59.9,2.7
"Estación de Atocha, Madrid",Segovia,DRIVE,18:00,2026-02-27,99.76,74.5,76.4,1.9
"Estación de Atocha, Madrid",Ávila,DRIVE,18:00,2026-02-27,117.1,82.4,81.3,-1.1
"Estación de Atocha, Madrid",Cuenca,DRIVE,18:00,2026-02-27,164.27,98.5,100.2,1.7
"Estación de Chamartín, Madrid",Valladolid,DRIVE,18:00,2026-02-27,208.61,133.7,138.4,4.7
"Estación de Chamartín, Madrid",Burgos,DRIVE,18:00,2026-02-27,234.65,140.0,141.2,1.2
"Estación de Chamartín, Madrid",Salamanca,DRIVE,18:00,2026-02-27,214.75,133.4,138.2,4.8
"Estación de Atocha, Madrid",Córdoba,DRIVE,18:00,2026-02-27,392.87,238.5,236.9,-1.6
"Estación de Atocha, Madrid",Ciudad Real,DRIVE,18:00,2026-02-27,190.37,134.3,143.2,8.9
"Estación de Atocha, Madrid","Barcelona Sants, Barcelona",DRIVE,18:00,2026-02-27,613.8,366.8,360.1,-6.7
"Estación de Atocha, Madrid","Valencia, España",DRIVE,18:00,2026-02-27,355.0,215.0,208.6,-6.4
"Estación de Atocha, Madrid","Sevilla, España",DRIVE,18:00,2026-02-27,534.39,307.4,303.4,-4.0
"Estación de Atocha, Madrid","Zaragoza, España",DRIVE,18:00,2026-02-27,314.08,193.5,189.6,-3.9
"Estación de Atocha, Madrid","Málaga, España",DRIVE,18:00,2026-02-27,533.33,316.2,312.9,-3.3
"Estación de Chamartín, Madrid","Bilbao, España",DRIVE,18:00,2026-02-27,387.98,233.3,231.8,-1.5
"Estación de Chamartín, Madrid","San Sebastián, España",DRIVE,18:00,2026-02-27,442.83,268.6,267.2,-1.4
"Alcalá de Henares, Madrid","Torrejón de Ardoz, Madrid",DRIVE,18:00,2026-02-27,14.38,18.7,20.7,2.0
"Móstoles, Madrid","Alcorcón, Madrid",DRIVE,18:00,2026-02-27,8.93,15.5,18.6,3.1
"Móstoles, Madrid","Leganés, Madrid",DRIVE,18:00,2026-02-27,11.77,22.1,23.3,1.2
"Móstoles, Madrid","Fuenlabrada, Madrid",DRIVE,18:00,2026-02-27,9.98,18.0,19.9,1.9
"Getafe, Madrid","Parla, Madrid",DRIVE,18:00,2026-02-27,10.84,15.5,18.5,3.0
"Getafe, Madrid","Leganés, Madrid",DRIVE,18:00,2026-02-27,4.77,12.6,13.7,1.1
"Las Rozas de Madrid, Madrid","Majadahonda, Madrid",DRIVE,18:00,2026-02-27,3.12,7.1,6.3,-0.8
"Tres Cantos, Madrid","Alcobendas, Madrid",DRIVE,18:00,2026-02-27,17.22,15.6,16.1,0.5
"Aranjuez, Madrid","Valdemoro, Madrid",DRIVE,18:00,2026-02-27,22.01,21.4,22.1,0.7
"Aranjuez, Madrid","Ocaña, Toledo",DRIVE,18:00,2026-02-27,16.03,17.0,17.2,0.2
"Puerta del Sol, Madrid","Aeropuerto Adolfo Suárez Madrid-Barajas, Madrid",TRANSIT,18:00,2026-02-27,15.7,32.1,,
"Puerta del Sol, Madrid","Estación de Atocha, Madrid",TRANSIT,18:00,2026-02-27,2.21,12.6,,
"Puerta del Sol, Madrid","Estación de Chamartín, Madrid",TRANSIT,18:00,2026-02-27,6.93,22.9,,
"Puerta del Sol, Madrid","Plaza de Castilla, Madrid",TRANSIT,18:00,2026-02-27,6.48,22.4,,
"Puerta del Sol, Madrid","Vallecas, Madrid",TRANSIT,18:00,2026-02-27,11.23,40.0,,
"Puerta del Sol, Madrid","Moncloa, Madrid",TRANSIT,18:00,2026-02-27,6.39,67.9,,
"Puerta del Sol, Madrid","Cuatro Caminos, Madrid",TRANSIT,18:00,2026-02-27,4.45,18.2,,
"Gran Vía, Madrid","Estadio Santiago Bernabéu, Madrid",TRANSIT,18:00,2026-02-27,4.56,25.7,,
"Gran Vía, Madrid","Estadio Cívitas Metropolitano, Madrid",TRANSIT,18:00,2026-02-27,14.73,45.2,,
"Nuevos Ministerios, Madrid","Aeropuerto Adolfo Suárez Madrid-Barajas, Madrid",TRANSIT,18:00,2026-02-27,12.29,20.7,,
"Nuevos Ministerios, Madrid","Estación de Atocha, Madrid",TRANSIT,18:00,2026-02-27,5.21,15.6,,
"Retiro, Madrid","Ciudad Universitaria, Madrid",TRANSIT,18:00,2026-02-27,7.69,45.0,,
"Retiro, Madrid","Leganés, Madrid",TRANSIT,18:00,2026-02-27,16.96,42.4,,
"Retiro, Madrid","Getafe, Madrid",TRANSIT,18:00,2026-02-27,14.87,40.4,,
"Estación de Atocha, Madrid","Alcalá de Henares, Madrid",TRANSIT,18:00,2026-02-27,33.21,43.6,,
"Estación de Atocha, Madrid","Aranjuez, Madrid",TRANSIT,18:00,2026-02-27,48.17,48.6,,
"Estación de Atocha, Madrid","Alcobendas, Madrid",TRANSIT,18:00,2026-02-27,21.54,54.5,,
"Estación de Atocha, Madrid","San Sebastián de los Reyes, Madrid",TRANSIT,18:00,2026-02-27,24.25,61.1,,
"Estación de Atocha, Madrid","Móstoles, Madrid",TRANSIT,18:00,2026-02-27,19.76,39.5,,
"Estación de Atocha, Madrid","Fuenlabrada, Madrid",TRANSIT,18:00,2026-02-27,21.62,47.9,,
"Estación de Atocha, Madrid","Parla, Madrid",TRANSIT,18:00,2026-02-27,21.86,41.4,,
"Estación de Atocha, Madrid","Pinto, Madrid",TRANSIT,18:00,2026-02-27,20.65,26.6,,
"Estación de Chamartín, Madrid","Tres Cantos, Madrid",TRANSIT,18:00,2026-02-27,15.34,24.5,,
"Estación de Chamartín, Madrid","Colmenar Viejo, Madrid",TRANSIT,18:00,2026-02-27,22.64,33.5,,
"Estación de Chamartín, Madrid","Alcobendas, Madrid",TRANSIT,18:00,2026-02-27,13.63,37.0,,
"Moncloa, Madrid","Las Rozas de Madrid, Madrid",TRANSIT,18:00,2026-02-27,17.78,61.3,,
"Moncloa, Madrid","Majadahonda, Madrid",TRANSIT,18:00,2026-02-27,14.83,78.6,,
"Moncloa, Madrid","Pozuelo de Alarcón, Madrid",TRANSIT,18:00,2026-02-27,5.91,48.2,,
"Moncloa, Madrid","Boadilla del Monte, Madrid",TRANSIT,18:00,2026-02-27,38.31,102.8,,
"Moncloa, Madrid","Villanueva de la Cañada, Madrid",TRANSIT,18:00,2026-02-27,43.42,100.1,,
"Puerta del Sol, Madrid","Alcorcón, Madrid",TRANSIT,18:00,2026-02-27,19.3,46.8,,
"Puerta del Sol, Madrid","Leganés, Madrid",TRANSIT,18:00,2026-02-27,16.77,33.5,,
"Puerta del Sol, Madrid","Getafe, Madrid",TRANSIT,18:00,2026-02-27,15.41,26.5,,
"Puerta del Sol, Madrid","Torrejón de Ardoz, Madrid",TRANSIT,18:00,2026-02-27,24.63,40.5,,
"Puerta del Sol, Madrid","Coslada, Madrid",TRANSIT,18:00,2026-02-27,16.55,31.5,,
"Estación de Atocha, Madrid",Toledo,TRANSIT,18:00,2026-02-27,83.88,53.4,,
"Estación de Atocha, Madrid",Segovia,TRANSIT,18:00,2026-02-27,82.11,93.3,,
"Estación de Atocha, Madrid",Ávila,TRANSIT,18:00,2026-02-27,128.24,112.2,,
"Estación de Atocha, Madrid",Cuenca,TRANSIT,18:00,2026-02-27,195.47,83.0,,
"Estación de Chamartín, Madrid",Valladolid,TRANSIT,18:00,2026-02-27,179.23,74.5,,
"Estación de Chamartín, Madrid",Burgos,TRANSIT,18:00,2026-02-27,304.27,103.5,,
"Estación de Chamartín, Madrid",Salamanca,TRANSIT,18:00,2026-02-27,232.6,192.2,,
"Estación de Atocha, Madrid",Córdoba,TRANSIT,18:00,2026-02-27,343.92,106.6,,
"Estación de Atocha, Madrid",Ciudad Real,TRANSIT,18:00,2026-02-27,171.32,64.0,,
"Estación de Atocha, Madrid","Barcelona Sants, Barcelona",TRANSIT,18:00,2026-02-27,625.94,210.6,,
"Estación de Atocha, Madrid","Valencia, España",TRANSIT,18:00,2026-02-27,406.73,141.6,,
"Estación de Atocha, Madrid","Sevilla, España",TRANSIT,18:00,2026-02-27,470.54,162.6,,
"Estación de Atocha, Madrid","Zaragoza, España",TRANSIT,18:00,2026-02-27,306.53,98.6,,
"Estación de Atocha, Madrid","Málaga, España",TRANSIT,18:00,2026-02-27,536.46,175.1,,
"Estación de Chamartín, Madrid","Bilbao, España",TRANSIT,18:00,2026-02-27,322.43,283.1,,
"Estación de Chamartín, Madrid","San Sebastián, España",TRANSIT,18:00,2026-02-27,351.29,342.1,,
"Alcalá de Henares, Madrid","Torrejón de Ardoz, Madrid",TRANSIT,18:00,2026-02-27,10.37,9.0,,
"Móstoles, Madrid","Alcorcón, Madrid",TRANSIT,18:00,2026-02-27,8.38,23.7,,
"Móstoles, Madrid","Leganés, Madrid",TRANSIT,18:00,2026-02-27,13.27,26.2,,
"Móstoles, Madrid","Fuenlabrada, Madrid",TRANSIT,18:00,2026-02-27,10.65,46.2,,
"Getafe, Madrid","Parla, Madrid",TRANSIT,18:00,2026-02-27,9.03,20.8,,
"Getafe, Madrid","Leganés, Madrid",TRANSIT,18:00,2026-02-27,10.91,16.1,,
"Las Rozas de Madrid, Madrid","Majadahonda, Madrid",TRANSIT,18:00,2026-02-27,12.26,30.0,,
"Tres Cantos, Madrid","Alcobendas, Madrid",TRANSIT,18:00,2026-02-27,28.81,50.1,,
"Aranjuez, Madrid","Valdemoro, Madrid",TRANSIT,18:00,2026-02-27,22.34,24.7,,
"Aranjuez, Madrid","Ocaña, Toledo",TRANSIT,18:00,2026-02-27,12.18,15.0,,
"Puerta del Sol, Madrid","Aeropuerto Adolfo Suárez Madrid-Barajas, Madrid",DRIVE,19:00,2026-02-27,20.96,25.8,27.0,1.2
"Puerta del Sol, Madrid","Estación de Atocha, Madrid",DRIVE,19:00,2026-02-27,3.71,15.1,16.1,1.0
"Puerta del Sol, Madrid","Estación de Chamartín, Madrid",DRIVE,19:00,2026-02-27,18.03,27.1,28.6,1.5
"Puerta del Sol, Madrid","Plaza de Castilla, Madrid",DRIVE,19:00,2026-02-27,12.59,26.6,26.2,-0.4
"Puerta del Sol, Madrid","Vallecas, Madrid",DRIVE,19:00,2026-02-27,18.78,22.6,23.6,1.0
"Puerta del Sol, Madrid","Moncloa, Madrid",DRIVE,19:00,2026-02-27,11.92,20.5,21.0,0.5
"Puerta del Sol, Madrid","Cuatro Caminos, Madrid",DRIVE,19:00,2026-02-27,6.51,21.9,24.3,2.4
"Gran Vía, Madrid","Estadio Santiago Bernabéu, Madrid",DRIVE,19:00,2026-02-27,4.2,11.9,12.3,0.4
"Gran Vía, Madrid","Estadio Cívitas Metropolitano, Madrid",DRIVE,19:00,2026-02-27,10.39,12.8,13.1,0.3
"Nuevos Ministerios, Madrid","Aeropuerto Adolfo Suárez Madrid-Barajas, Madrid",DRIVE,19:00,2026-02-27,12.54,16.0,16.4,0.4
"Nuevos Ministerios, Madrid","Estación de Atocha, Madrid",DRIVE,19:00,2026-02-27,5.83,17.7,19.9,2.2
"Retiro, Madrid","Ciudad Universitaria, Madrid",DRIVE,19:00,2026-02-27,8.78,22.4,21.5,-0.9
"Retiro, Madrid","Leganés, Madrid",DRIVE,19:00,2026-02-27,14.27,23.3,23.9,0.6
"Retiro, Madrid","Getafe, Madrid",DRIVE,19:00,2026-02-27,14.99,25.4,24.8,-0.6
"Estación de Atocha, Madrid","Alcalá de Henares, Madrid",DRIVE,19:00,2026-02-27,33.74,31.6,30.6,-1.0
"Estación de Atocha, Madrid","Aranjuez, Madrid",DRIVE,19:00,2026-02-27,47.89,43.0,41.5,-1.5
"Estación de Atocha, Madrid","Alcobendas, Madrid",DRIVE,19:00,2026-02-27,18.7,19.5,18.8,-0.7
"Estación de Atocha, Madrid","San Sebastián de los Reyes, Madrid",DRIVE,19:00,2026-02-27,25.2,27.3,26.6,-0.7
"Estación de Atocha, Madrid","Móstoles, Madrid",DRIVE,19:00,2026-02-27,25.18,30.6,31.3,0.7
"Estación de Atocha, Madrid","Fuenlabrada, Madrid",DRIVE,19:00,2026-02-27,22.96,27.1,26.7,-0.4
"Estación de Atocha, Madrid","Parla, Madrid",DRIVE,19:00,2026-02-27,24.36,29.1,28.8,-0.3
"Estación de Atocha, Madrid","Pinto, Madrid",DRIVE,19:00,2026-02-27,23.85,23.6,23.3,-0.3
"Estación de Chamartín, Madrid","Tres Cantos, Madrid",DRIVE,19:00,2026-02-27,16.68,17.7,17.3,-0.4
"Estación de Chamartín, Madrid","Colmenar Viejo, Madrid",DRIVE,19:00,2026-02-27,26.62,27.8,27.0,-0.8
"Estación de Chamartín, Madrid","Alcobendas, Madrid",DRIVE,19:00,2026-02-27,9.54,11.8,11.8,0.0
"Moncloa, Madrid","Las Rozas de Madrid, Madrid",DRIVE,19:00,2026-02-27,17.9,15.8,15.7,-0.1
"Moncloa, Madrid","Majadahonda, Madrid",DRIVE,19:00,2026-02-27,18.27,16.4,16.3,-0.1
"Moncloa, Madrid","Pozuelo de Alarcón, Madrid",DRIVE,19:00,2026-02-27,10.63,13.0,12.8,-0.2
"Moncloa, Madrid","Boadilla del Monte, Madrid",DRIVE,19:00,2026-02-27,20.84,19.4,19.1,-0.3
"Moncloa, Madrid","Villanueva de la Cañada, Madrid",DRIVE,19:00,2026-02-27,34.15,29.0,29.0,0.0
"Puerta del Sol, Madrid","Alcorcón, Madrid",DRIVE,19:00,2026-02-27,15.35,25.0,27.4,2.4
"Puerta del Sol, Madrid","Leganés, Madrid",DRIVE,19:00,2026-02-27,13.68,24.1,25.4,1.3
"Puerta del Sol, Madrid","Getafe, Madrid",DRIVE,19:00,2026-02-27,14.4,26.2,26.0,-0.2
"Puerta del Sol, Madrid","Torrejón de Ardoz, Madrid",DRIVE,19:00,2026-02-27,30.81,36.5,35.9,-0.6
"Puerta del Sol, Madrid","Coslada, Madrid",DRIVE,19:00,2026-02-27,20.72,28.7,29.0,0.3
"Estación de Atocha, Madrid",Toledo,DRIVE,19:00,2026-02-27,73.34,57.2,57.7,0.5
"Estación de Atocha, Madrid",Segovia,DRIVE,19:00,2026-02-27,99.76,74.5,72.5,-2.0
"Estación de Atocha, Madrid",Ávila,DRIVE,19:00,2026-02-27,117.1,82.4,78.9,-3.5
"Estación de Atocha, Madrid",Cuenca,DRIVE,19:00,2026-02-27,164.27,98.5,92.6,-5.9
"Estación de Chamartín, Madrid",Valladolid,DRIVE,19:00,2026-02-27,208.61,133.7,133.5,-0.2
"Estación de Chamartín, Madrid",Burgos,DRIVE,19:00,2026-02-27,234.65,140.0,138.2,-1.8
"Estación de Chamartín, Madrid",Salamanca,DRIVE,19:00,2026-02-27,214.75,133.4,134.2,0.8
"Estación de Atocha, Madrid",Córdoba,DRIVE,19:00,2026-02-27,392.87,238.5,233.7,-4.8
"Estación de Atocha, Madrid",Ciudad Real,DRIVE,19:00,2026-02-27,190.37,134.3,136.4,2.1
"Estación de Atocha, Madrid","Barcelona Sants, Barcelona",DRIVE,19:00,2026-02-27,613.8,366.8,365.3,-1.5
"Estación de Atocha, Madrid","Valencia, España",DRIVE,19:00,2026-02-27,355.0,215.0,208.6,-6.4
"Estación de Atocha, Madrid","Sevilla, España",DRIVE,19:00,2026-02-27,534.39,307.4,301.1,-6.3
"Estación de Atocha, Madrid","Zaragoza, España",DRIVE,19:00,2026-02-27,314.08,193.5,192.6,-0.9
"Estación de Atocha, Madrid","Málaga, España",DRIVE,19:00,2026-02-27,533.33,316.2,312.4,-3.8
"Estación de Chamartín, Madrid","Bilbao, España",DRIVE,19:00,2026-02-27,387.98,233.3,229.3,-4.0
"Estación de Chamartín, Madrid","San Sebastián, España",DRIVE,19:00,2026-02-27,442.83,268.6,264.3,-4.3
"Alcalá de Henares, Madrid","Torrejón de Ardoz, Madrid",DRIVE,19:00,2026-02-27,14.38,18.7,18.6,-0.1
"Móstoles, Madrid","Alcorcón, Madrid",DRIVE,19:00,2026-02-27,8.93,15.5,17.4,1.9
"Móstoles, Madrid","Leganés, Madrid",DRIVE,19:00,2026-02-27,11.77,22.1,22.2,0.1
"Móstoles, Madrid","Fuenlabrada, Madrid",DRIVE,19:00,2026-02-27,9.98,18.0,18.7,0.7
"Getafe, Madrid","Parla, Madrid",DRIVE,19:00,2026-02-27,10.84,15.5,16.4,0.9
"Getafe, Madrid","Leganés, Madrid",DRIVE,19:00,2026-02-27,4.77,12.6,12.8,0.2
"Las Rozas de Madrid, Madrid","Majadahonda, Madrid",DRIVE,19:00,2026-02-27,3.12,7.1,6.2,-0.9
"Tres Cantos, Madrid","Alcobendas, Madrid",DRIVE,19:00,2026-02-27,17.22,15.6,15.9,0.3
"Aranjuez, Madrid","Valdemoro, Madrid",DRIVE,19:00,2026-02-27,22.01,21.4,21.4,0.0
"Aranjuez, Madrid","Ocaña, Toledo",DRIVE,19:00,2026-02-27,16.03,17.0,16.8,-0.2
"Puerta del Sol, Madrid","Aeropuerto Adolfo Suárez Madrid-Barajas, Madrid",TRANSIT,19:00,2026-02-27,15.75,34.1,,
"Puerta del Sol, Madrid","Estación de Atocha, Madrid",TRANSIT,19:00,2026-02-27,2.21,12.6,,
"Puerta del Sol, Madrid","Estación de Chamartín, Madrid",TRANSIT,19:00,2026-02-27,7.19,21.9,,
"Puerta del Sol, Madrid","Plaza de Castilla, Madrid",TRANSIT,19:00,2026-02-27,6.48,22.4,,
"Puerta del Sol, Madrid","Vallecas, Madrid",TRANSIT,19:00,2026-02-27,11.23,40.0,,
"Puerta del Sol, Madrid","Moncloa, Madrid",TRANSIT,19:00,2026-02-27,10.55,59.9,,
"Puerta del Sol, Madrid","Cuatro Caminos, Madrid",TRANSIT,19:00,2026-02-27,4.45,18.2,,
"Gran Vía, Madrid","Estadio Santiago Bernabéu, Madrid",TRANSIT,19:00,2026-02-27,4.56,23.6,,
"Gran Vía, Madrid","Estadio Cívitas Metropolitano, Madrid",TRANSIT,19:00,2026-02-27,14.73,45.2,,
"Nuevos Ministerios, Madrid","Aeropuerto Adolfo Suárez Madrid-Barajas, Madrid",TRANSIT,19:00,2026-02-27,12.29,20.7,,
"Nuevos Ministerios, Madrid","Estación de Atocha, Madrid",TRANSIT,19:00,2026-02-27,5.21,15.6,,
"Retiro, Madrid","Ciudad Universitaria, Madrid",TRANSIT,19:00,2026-02-27,8.04,48.0,,
"Retiro, Madrid","Leganés, Madrid",TRANSIT,19:00,2026-02-27,16.96,39.1,,
"Retiro, Madrid","Getafe, Madrid",TRANSIT,19:00,2026-02-27,14.87,39.1,,
"Estación de Atocha, Madrid","Alcalá de Henares, Madrid",TRANSIT,19:00,2026-02-27,33.21,42.2,,
"Estación de Atocha, Madrid","Aranjuez, Madrid",TRANSIT,19:00,2026-02-27,48.17,48.6,,
"Estación de Atocha, Madrid","Alcobendas, Madrid",TRANSIT,19:00,2026-02-27,21.54,54.5,,
"Estación de Atocha, Madrid","San Sebastián de los Reyes, Madrid",TRANSIT,19:00,2026-02-27,26.41,63.9,,
"Estación de Atocha, Madrid","Móstoles, Madrid",TRANSIT,19:00,2026-02-27,19.76,39.5,,
"Estación de Atocha, Madrid","Fuenlabrada, Madrid",TRANSIT,19:00,2026-02-27,21.62,45.9,,
"Estación de Atocha, Madrid","Parla, Madrid",TRANSIT,19:00,2026-02-27,21.86,41.4,,
"Estación de Atocha, Madrid","Pinto, Madrid",TRANSIT,19:00,2026-02-27,20.65,26.6,,
"Estación de Chamartín, Madrid","Tres Cantos, Madrid",TRANSIT,19:00,2026-02-27,15.34,24.5,,
"Estación de Chamartín, Madrid","Colmenar Viejo, Madrid",TRANSIT,19:00,2026-02-27,22.64,33.5,,
"Estación de Chamartín, Madrid","Alcobendas, Madrid",TRANSIT,19:00,2026-02-27,13.63,37.0,,
"Moncloa, Madrid","Las Rozas de Madrid, Madrid",TRANSIT,19:00,2026-02-27,24.14,60.9,,
"Moncloa, Madrid","Majadahonda, Madrid",TRANSIT,19:00,2026-02-27,34.3,84.4,,
"Moncloa, Madrid","Pozuelo de Alarcón, Madrid",TRANSIT,19:00,2026-02-27,5.66,47.9,,
"Moncloa, Madrid","Boadilla del Monte, Madrid",TRANSIT,19:00,2026-02-27,21.51,108.6,,
"Moncloa, Madrid","Villanueva de la Cañada, Madrid",TRANSIT,19:00,2026-02-27,40.42,96.7,,
"Puerta del Sol, Madrid","Alcorcón, Madrid",TRANSIT,19:00,2026-02-27,15.94,40.1,,
"Puerta del Sol, Madrid","Leganés, Madrid",TRANSIT,19:00,2026-02-27,16.67,32.5,,
"Puerta del Sol, Madrid","Getafe, Madrid",TRANSIT,19:00,2026-02-27,15.41,26.5,,
"Puerta del Sol, Madrid","Torrejón de Ardoz, Madrid",TRANSIT,19:00,2026-02-27,24.63,41.5,,
"Puerta del Sol, Madrid","Coslada, Madrid",TRANSIT,19:00,2026-02-27,16.55,32.5,,
"Estación de Atocha, Madrid",Toledo,TRANSIT,19:00,2026-02-27,83.76,51.7,,
"Estación de Atocha, Madrid",Segovia,TRANSIT,19:00,2026-02-27,81.6,76.5,,
"Estación de Atocha, Madrid",Ávila,TRANSIT,19:00,2026-02-27,128.24,113.2,,
"Estación de Atocha, Madrid",Cuenca,TRANSIT,19:00,2026-02-27,212.36,115.2,,
"Estación de Chamartín, Madrid",Valladolid,TRANSIT,19:00,2026-02-27,179.22,64.5,,
"Estación de Chamartín, Madrid",Burgos,TRANSIT,19:00,2026-02-27,215.35,203.2,,
"Estación de Chamartín, Madrid",Salamanca,TRANSIT,19:00,2026-02-27,243.1,108.5,,
"Estación de Atocha, Madrid",Córdoba,TRANSIT,19:00,2026-02-27,344.21,99.1,,
"Estación de Atocha, Madrid",Ciudad Real,TRANSIT,19:00,2026-02-27,171.32,64.0,,
"Estación de Atocha, Madrid","Barcelona Sants, Barcelona",TRANSIT,19:00,2026-02-27,607.33,184.1,,
"Estación de Atocha, Madrid","Valencia, España",TRANSIT,19:00,2026-02-27,406.67,138.2,,
"Estación de Atocha, Madrid","Sevilla, España",TRANSIT,19:00,2026-02-27,470.82,154.1,,
"Estación de Atocha, Madrid","Zaragoza, España",TRANSIT,19:00,2026-02-27,306.56,76.0,,
"Estación de Atocha, Madrid","Málaga, España",TRANSIT,19:00,2026-02-27,536.13,167.0,,
"Estación de Chamartín, Madrid","Bilbao, España",TRANSIT,19:00,2026-02-27,322.43,278.1,,
"Estación de Chamartín, Madrid","San Sebastián, España",TRANSIT,19:00,2026-02-27,351.29,342.1,,
"Alcalá de Henares, Madrid","Torrejón de Ardoz, Madrid",TRANSIT,19:00,2026-02-27,10.37,9.0,,
"Móstoles, Madrid","Alcorcón, Madrid",TRANSIT,19:00,2026-02-27,6.82,33.7,,
"Móstoles, Madrid","Leganés, Madrid",TRANSIT,19:00,2026-02-27,13.27,26.2,,
"Móstoles, Madrid","Fuenlabrada, Madrid",TRANSIT,19:00,2026-02-27,10.65,46.2,,
"Getafe, Madrid","Parla, Madrid",TRANSIT,19:00,2026-02-27,9.03,20.8,,
"Getafe, Madrid","Leganés, Madrid",TRANSIT,19:00,2026-02-27,10.91,16.1,,
"Las Rozas de Madrid, Madrid","Majadahonda, Madrid",TRANSIT,19:00,2026-02-27,13.32,31.0,,
