origen,destino,modo_transporte,hora_salida,fecha_consulta,distancia_km,duracion_sin_trafico_min,duracion_con_trafico_min,diferencia_trafico_min
"Las Rozas de Madrid, Madrid","Majadahonda, Madrid",DRIVE,10:00,2026-02-27,3.12,7.1,5.8,-1.3
"Tres Cantos, Madrid","Alcobendas, Madrid",DRIVE,10:00,2026-02-27,17.22,15.6,15.5,-0.1
"Aranjuez, Madrid","Valdemoro, Madrid",DRIVE,10:00,2026-02-27,22.01,21.4,21.2,-0.2
"Aranjuez, Madrid","Ocaña, Toledo",DRIVE,10:00,2026-02-27,16.03,17.0,16.6,-0.4
"Puerta del Sol, Madrid","Aeropuerto Adolfo Suárez Madrid-Barajas, Madrid",TRANSIT,10:00,2026-02-27,15.75,34.1,,
"Puerta del Sol, Madrid","Estación de Atocha, Madrid",TRANSIT,10:00,2026-02-27,2.49,11.2,,
"Puerta del Sol, Madrid","Estación de Chamartín, Madrid",TRANSIT,10:00,2026-02-27,7.19,21.9,,
"Puerta del Sol, Madrid","Plaza de Castilla, Madrid",TRANSIT,10:00,2026-02-27,6.48,22.4,,
"Puerta del Sol, Madrid","Vallecas, Madrid",TRANSIT,10:00,2026-02-27,11.23,40.0,,
"Puerta del Sol, Madrid","Moncloa, Madrid",TRANSIT,10:00,2026-02-27,10.48,60.5,,
"Puerta del Sol, Madrid","Cuatro Caminos, Madrid",TRANSIT,10:00,2026-02-27,4.45,18.2,,
"Gran Vía, Madrid","Estadio Santiago Bernabéu, Madrid",TRANSIT,10:00,2026-02-27,4.56,24.0,,
"Gran Vía, Madrid","Estadio Cívitas Metropolitano, Madrid",TRANSIT,10:00,2026-02-27,11.27,41.1,,
"Nuevos Ministerios, Madrid","Aeropuerto Adolfo Suárez Madrid-Barajas, Madrid",TRANSIT,10:00,2026-02-27,12.29,20.7,,
"Nuevos Ministerios, Madrid","Estación de Atocha, Madrid",TRANSIT,10:00,2026-02-27,5.21,15.6,,
"Retiro, Madrid","Ciudad Universitaria, Madrid",TRANSIT,10:00,2026-02-27,7.69,45.2,,
"Retiro, Madrid","Leganés, Madrid",TRANSIT,10:00,2026-02-27,16.96,41.4,,
"Retiro, Madrid","Getafe, Madrid",TRANSIT,10:00,2026-02-27,14.87,39.4,,
"Estación de Atocha, Madrid","Alcalá de Henares, Madrid",TRANSIT,10:00,2026-02-27,33.21,42.2,,
"Estación de Atocha, Madrid","Aranjuez, Madrid",TRANSIT,10:00,2026-02-27,48.17,48.6,,
"Estación de Atocha, Madrid","Alcobendas, Madrid",TRANSIT,10:00,2026-02-27,24.9,50.0,,
"Estación de Atocha, Madrid","San Sebastián de los Reyes, Madrid",TRANSIT,10:00,2026-02-27,24.25,61.8,,
"Estación de Atocha, Madrid","Móstoles, Madrid",TRANSIT,10:00,2026-02-27,19.76,38.5,,
"Estación de Atocha, Madrid","Fuenlabrada, Madrid",TRANSIT,10:00,2026-02-27,21.62,44.9,,
"Estación de Atocha, Madrid","Parla, Madrid",TRANSIT,10:00,2026-02-27,21.86,41.4,,
"Estación de Atocha, Madrid","Pinto, Madrid",TRANSIT,10:00,2026-02-27,19.86,28.9,,
"Estación de Chamartín, Madrid","Tres Cantos, Madrid",TRANSIT,10:00,2026-02-27,15.34,24.5,,
"Estación de Chamartín, Madrid","Colmenar Viejo, Madrid",TRANSIT,10:00,2026-02-27,22.64,33.5,,
"Estación de Chamartín, Madrid","Alcobendas, Madrid",TRANSIT,10:00,2026-02-27,13.63,37.0,,
"Moncloa, Madrid","Las Rozas de Madrid, Madrid",TRANSIT,10:00,2026-02-27,17.78,61.8,,
"Moncloa, Madrid","Majadahonda, Madrid",TRANSIT,10:00,2026-02-27,14.83,78.6,,
"Moncloa, Madrid","Pozuelo de Alarcón, Madrid",TRANSIT,10:00,2026-02-27,5.91,48.2,,
"Moncloa, Madrid","Boadilla del Monte, Madrid",TRANSIT,10:00,2026-02-27,36.47,98.9,,
"Moncloa, Madrid","Villanueva de la Cañada, Madrid",TRANSIT,10:00,2026-02-27,41.37,91.5,,
"Puerta del Sol, Madrid","Alcorcón, Madrid",TRANSIT,10:00,2026-02-27,15.82,43.9,,
"Puerta del Sol, Madrid","Leganés, Madrid",TRANSIT,10:00,2026-02-27,17.17,30.9,,
"Puerta del Sol, Madrid","Getafe, Madrid",TRANSIT,10:00,2026-02-27,14.43,25.5,,
"Puerta del Sol, Madrid","Torrejón de Ardoz, Madrid",TRANSIT,10:00,2026-02-27,24.63,40.5,,
"Puerta del Sol, Madrid","Coslada, Madrid",TRANSIT,10:00,2026-02-27,16.55,31.5,,
"Estación de Atocha, Madrid",Toledo,TRANSIT,10:00,2026-02-27,83.76,57.7,,
"Estación de Atocha, Madrid",Segovia,TRANSIT,10:00,2026-02-27,81.26,78.5,,
"Estación de Atocha, Madrid",Ávila,TRANSIT,10:00,2026-02-27,128.23,126.2,,
"Estación de Atocha, Madrid",Cuenca,TRANSIT,10:00,2026-02-27,212.01,113.2,,
"Estación de Chamartín, Madrid",Valladolid,TRANSIT,10:00,2026-02-27,179.23,68.5,,
"Estación de Chamartín, Madrid",Burgos,TRANSIT,10:00,2026-02-27,305.59,200.6,,
"Estación de Chamartín, Madrid",Salamanca,TRANSIT,10:00,2026-02-27,243.1,105.5,,
"Estación de Atocha, Madrid",Córdoba,TRANSIT,10:00,2026-02-27,344.21,100.1,,
"Estación de Atocha, Madrid",Ciudad Real,TRANSIT,10:00,2026-02-27,171.32,64.0,,
"Estación de Atocha, Madrid","Barcelona Sants, Barcelona",TRANSIT,10:00,2026-02-27,625.94,210.2,,
"Estación de Atocha, Madrid","Valencia, España",TRANSIT,10:00,2026-02-27,407.01,141.2,,
"Estación de Atocha, Madrid","Sevilla, España",TRANSIT,10:00,2026-02-27,470.81,169.8,,
"Estación de Atocha, Madrid","Zaragoza, España",TRANSIT,10:00,2026-02-27,306.53,98.6,,
"Estación de Atocha, Madrid","Málaga, España",TRANSIT,10:00,2026-02-27,536.46,160.1,,
"Estación de Chamartín, Madrid","Bilbao, España",TRANSIT,10:00,2026-02-27,336.05,323.0,,
"Estación de Chamartín, Madrid","San Sebastián, España",TRANSIT,10:00,2026-02-27,549.89,413.6,,
"Alcalá de Henares, Madrid","Torrejón de Ardoz, Madrid",TRANSIT,10:00,2026-02-27,10.37,9.0,,
"Móstoles, Madrid","Alcorcón, Madrid",TRANSIT,10:00,2026-02-27,8.38,23.7,,
"Móstoles, Madrid","Leganés, Madrid",TRANSIT,10:00,2026-02-27,13.27,26.2,,
"Móstoles, Madrid","Fuenlabrada, Madrid",TRANSIT,10:00,2026-02-27,10.65,46.2,,
"Getafe, Madrid","Parla, Madrid",TRANSIT,10:00,2026-02-27,9.03,20.8,,
"Getafe, Madrid","Leganés, Madrid",TRANSIT,10:00,2026-02-27,10.91,16.1,,
"Las Rozas de Madrid, Madrid","Majadahonda, Madrid",TRANSIT,10:00,2026-02-27,21.38,33.0,,
"Tres Cantos, Madrid","Alcobendas, Madrid",TRANSIT,10:00,2026-02-27,14.8,54.9,,
"Aranjuez, Madrid","Valdemoro, Madrid",TRANSIT,10:00,2026-02-27,21.05,26.0,,
"Aranjuez, Madrid","Ocaña, Toledo",TRANSIT,10:00,2026-02-27,16.96,15.0,,
"Puerta del Sol, Madrid","Aeropuerto Adolfo Suárez Madrid-Barajas, Madrid",DRIVE,11:00,2026-02-27,20.96,25.8,27.8,2.0
"Puerta del Sol, Madrid","Estación de Atocha, Madrid",DRIVE,11:00,2026-02-27,3.71,15.1,16.5,1.4
"Puerta del Sol, Madrid","Estación de Chamartín, Madrid",DRIVE,11:00,2026-02-27,18.03,27.1,28.2,1.1
"Puerta del Sol, Madrid","Plaza de Castilla, Madrid",DRIVE,11:00,2026-02-27,12.59,26.6,26.6,0.0
"Puerta del Sol, Madrid","Vallecas, Madrid",DRIVE,11:00,2026-02-27,18.78,22.6,24.4,1.8
"Puerta del Sol, Madrid","Moncloa, Madrid",DRIVE,11:00,2026-02-27,11.92,20.5,21.2,0.7
"Puerta del Sol, Madrid","Cuatro Caminos, Madrid",DRIVE,11:00,2026-02-27,6.51,21.9,24.6,2.7
"Gran Vía, Madrid","Estadio Santiago Bernabéu, Madrid",DRIVE,11:00,2026-02-27,4.2,11.9,12.3,0.4
"Gran Vía, Madrid","Estadio Cívitas Metropolitano, Madrid",DRIVE,11:00,2026-02-27,10.39,12.8,12.7,-0.1
"Nuevos Ministerios, Madrid","Aeropuerto Adolfo Suárez Madrid-Barajas, Madrid",DRIVE,11:00,2026-02-27,12.54,16.0,16.5,0.5
"Nuevos Ministerios, Madrid","Estación de Atocha, Madrid",DRIVE,11:00,2026-02-27,5.83,17.7,18.8,1.1
"Retiro, Madrid","Ciudad Universitaria, Madrid",DRIVE,11:00,2026-02-27,8.78,22.4,22.0,-0.4
"Retiro, Madrid","Leganés, Madrid",DRIVE,11:00,2026-02-27,14.27,23.3,23.0,-0.3
"Retiro, Madrid","Getafe, Madrid",DRIVE,11:00,2026-02-27,14.99,25.4,24.9,-0.5
"Estación de Atocha, Madrid","Alcalá de Henares, Madrid",DRIVE,11:00,2026-02-27,33.74,31.6,30.3,-1.3
"Estación de Atocha, Madrid","Aranjuez, Madrid",DRIVE,11:00,2026-02-27,47.89,43.0,42.1,-0.9
"Estación de Atocha, Madrid","Alcobendas, Madrid",DRIVE,11:00,2026-02-27,18.7,19.5,18.2,-1.3
"Estación de Atocha, Madrid","San Sebastián de los Reyes, Madrid",DRIVE,11:00,2026-02-27,25.2,27.3,25.7,-1.6
"Estación de Atocha, Madrid","Móstoles, Madrid",DRIVE,11:00,2026-02-27,25.18,30.6,29.7,-0.9
"Estación de Atocha, Madrid","Fuenlabrada, Madrid",DRIVE,11:00,2026-02-27,22.96,27.1,27.1,0.0
"Estación de Atocha, Madrid","Parla, Madrid",DRIVE,11:00,2026-02-27,24.36,29.1,27.9,-1.2
"Estación de Atocha, Madrid","Pinto, Madrid",DRIVE,11:00,2026-02-27,23.85,23.6,23.5,-0.1
"Estación de Chamartín, Madrid","Tres Cantos, Madrid",DRIVE,11:00,2026-02-27,16.68,17.7,17.1,-0.6
"Estación de Chamartín, Madrid","Colmenar Viejo, Madrid",DRIVE,11:00,2026-02-27,26.62,27.8,27.3,-0.5
"Estación de Chamartín, Madrid","Alcobendas, Madrid",DRIVE,11:00,2026-02-27,9.54,11.8,11.6,-0.2
"Moncloa, Madrid","Las Rozas de Madrid, Madrid",DRIVE,11:00,2026-02-27,17.9,15.8,15.9,0.1
"Moncloa, Madrid","Majadahonda, Madrid",DRIVE,11:00,2026-02-27,18.27,16.4,16.5,0.1
"Moncloa, Madrid","Pozuelo de Alarcón, Madrid",DRIVE,11:00,2026-02-27,10.63,13.0,13.0,0.0
"Moncloa, Madrid","Boadilla del Monte, Madrid",DRIVE,11:00,2026-02-27,20.84,19.4,18.9,-0.5
"Moncloa, Madrid","Villanueva de la Cañada, Madrid",DRIVE,11:00,2026-02-27,34.15,29.0,28.1,-0.9
"Puerta del Sol, Madrid","Alcorcón, Madrid",DRIVE,11:00,2026-02-27,15.35,25.0,27.9,2.9
"Puerta del Sol, Madrid","Leganés, Madrid",DRIVE,11:00,2026-02-27,13.68,24.1,26.0,1.9
"Puerta del Sol, Madrid","Getafe, Madrid",DRIVE,11:00,2026-02-27,14.4,26.2,27.4,1.2
"Puerta del Sol, Madrid","Torrejón de Ardoz, Madrid",DRIVE,11:00,2026-02-27,30.81,36.5,36.4,-0.1
"Puerta del Sol, Madrid","Coslada, Madrid",DRIVE,11:00,2026-02-27,20.72,28.7,29.9,1.2
"Estación de Atocha, Madrid",Toledo,DRIVE,11:00,2026-02-27,73.34,57.2,56.5,-0.7
"Estación de Atocha, Madrid",Segovia,DRIVE,11:00,2026-02-27,99.76,74.5,72.8,-1.7
"Estación de Atocha, Madrid",Ávila,DRIVE,11:00,2026-02-27,117.1,82.4,79.4,-3.0
"Estación de Atocha, Madrid",Cuenca,DRIVE,11:00,2026-02-27,164.27,98.5,93.8,-4.7
"Estación de Chamartín, Madrid",Valladolid,DRIVE,11:00,2026-02-27,208.61,133.7,137.5,3.8
"Estación de Chamartín, Madrid",Burgos,DRIVE,11:00,2026-02-27,234.65,140.0,137.4,-2.6
"Estación de Chamartín, Madrid",Salamanca,DRIVE,11:00,2026-02-27,214.75,133.4,134.4,1.0
"Estación de Atocha, Madrid",Córdoba,DRIVE,11:00,2026-02-27,392.87,238.5,232.1,-6.4
"Estación de Atocha, Madrid",Ciudad Real,DRIVE,11:00,2026-02-27,190.37,134.3,139.1,4.8
"Estación de Atocha, Madrid","Barcelona Sants, Barcelona",DRIVE,11:00,2026-02-27,613.8,366.8,356.0,-10.8
"Estación de Atocha, Madrid","Valencia, España",DRIVE,11:00,2026-02-27,355.0,215.0,225.7,10.7
"Estación de Atocha, Madrid","Sevilla, España",DRIVE,11:00,2026-02-27,534.39,307.4,296.0,-11.4
"Estación de Atocha, Madrid","Zaragoza, España",DRIVE,11:00,2026-02-27,314.08,193.5,190.7,-2.8
"Estación de Atocha, Madrid","Málaga, España",DRIVE,11:00,2026-02-27,533.33,316.2,308.3,-7.9
"Estación de Chamartín, Madrid","Bilbao, España",DRIVE,11:00,2026-02-27,387.98,233.3,226.4,-6.9
"Estación de Chamartín, Madrid","San Sebastián, España",DRIVE,11:00,2026-02-27,442.83,268.6,260.6,-8.0
"Alcalá de Henares, Madrid","Torrejón de Ardoz, Madrid",DRIVE,11:00,2026-02-27,14.38,18.7,19.1,0.4
"Móstoles, Madrid","Alcorcón, Madrid",DRIVE,11:00,2026-02-27,8.93,15.5,18.8,3.3
"Móstoles, Madrid","Leganés, Madrid",DRIVE,11:00,2026-02-27,11.77,22.1,21.7,-0.4
"Móstoles, Madrid","Fuenlabrada, Madrid",DRIVE,11:00,2026-02-27,9.98,18.0,19.5,1.5
"Getafe, Madrid","Parla, Madrid",DRIVE,11:00,2026-02-27,10.84,15.5,15.6,0.1
"Getafe, Madrid","Leganés, Madrid",DRIVE,11:00,2026-02-27,4.77,12.6,13.7,1.1
"Las Rozas de Madrid, Madrid","Majadahonda, Madrid",DRIVE,11:00,2026-02-27,3.12,7.1,5.8,-1.3
"Tres Cantos, Madrid","Alcobendas, Madrid",DRIVE,11:00,2026-02-27,17.22,15.6,15.4,-0.2
"Aranjuez, Madrid","Valdemoro, Madrid",DRIVE,11:00,2026-02-27,22.01,21.4,21.4,0.0
"Aranjuez, Madrid","Ocaña, Toledo",DRIVE,11:00,2026-02-27,16.03,17.0,16.5,-0.5
"Puerta del Sol, Madrid","Aeropuerto Adolfo Suárez Madrid-Barajas, Madrid",TRANSIT,11:00,2026-02-27,15.7,34.1,,
"Puerta del Sol, Madrid","Estación de Atocha, Madrid",TRANSIT,11:00,2026-02-27,2.49,11.2,,
"Puerta del Sol, Madrid","Estación de Chamartín, Madrid",TRANSIT,11:00,2026-02-27,6.93,22.9,,
"Puerta del Sol, Madrid","Plaza de Castilla, Madrid",TRANSIT,11:00,2026-02-27,6.48,22.4,,
"Puerta del Sol, Madrid","Vallecas, Madrid",TRANSIT,11:00,2026-02-27,11.23,40.0,,
"Puerta del Sol, Madrid","Moncloa, Madrid",TRANSIT,11:00,2026-02-27,6.39,67.9,,
"Puerta del Sol, Madrid","Cuatro Caminos, Madrid",TRANSIT,11:00,2026-02-27,4.45,18.2,,
"Gran Vía, Madrid","Estadio Santiago Bernabéu, Madrid",TRANSIT,11:00,2026-02-27,4.56,25.7,,
"Gran Vía, Madrid","Estadio Cívitas Metropolitano, Madrid",TRANSIT,11:00,2026-02-27,14.73,45.2,,
"Nuevos Ministerios, Madrid","Aeropuerto Adolfo Suárez Madrid-Barajas, Madrid",TRANSIT,11:00,2026-02-27,12.29,20.7,,
"Nuevos Ministerios, Madrid","Estación de Atocha, Madrid",TRANSIT,11:00,2026-02-27,5.21,15.6,,
"Retiro, Madrid","Ciudad Universitaria, Madrid",TRANSIT,11:00,2026-02-27,7.69,42.1,,
"Retiro, Madrid","Leganés, Madrid",TRANSIT,11:00,2026-02-27,16.03,41.0,,
"Retiro, Madrid","Getafe, Madrid",TRANSIT,11:00,2026-02-27,14.87,41.7,,
"Estación de Atocha, Madrid","Alcalá de Henares, Madrid",TRANSIT,11:00,2026-02-27,33.21,42.2,,
"Estación de Atocha, Madrid","Aranjuez, Madrid",TRANSIT,11:00,2026-02-27,48.17,48.6,,
"Estación de Atocha, Madrid","Alcobendas, Madrid",TRANSIT,11:00,2026-02-27,24.9,51.0,,
"Estación de Atocha, Madrid","San Sebastián de los Reyes, Madrid",TRANSIT,11:00,2026-02-27,24.25,60.8,,
"Estación de Atocha, Madrid","Móstoles, Madrid",TRANSIT,11:00,2026-02-27,19.76,38.5,,
"Estación de Atocha, Madrid","Fuenlabrada, Madrid",TRANSIT,11:00,2026-02-27,21.62,44.9,,
"Estación de Atocha, Madrid","Parla, Madrid",TRANSIT,11:00,2026-02-27,21.86,41.4,,
"Estación de Atocha, Madrid","Pinto, Madrid",TRANSIT,11:00,2026-02-27,19.98,27.6,,
"Estación de Chamartín, Madrid","Tres Cantos, Madrid",TRANSIT,11:00,2026-02-27,15.34,24.5,,
"Estación de Chamartín, Madrid","Colmenar Viejo, Madrid",TRANSIT,11:00,2026-02-27,22.64,33.5,,
"Estación de Chamartín, Madrid","Alcobendas, Madrid",TRANSIT,11:00,2026-02-27,13.63,37.0,,
"Moncloa, Madrid","Las Rozas de Madrid, Madrid",TRANSIT,11:00,2026-02-27,22.37,59.8,,
"Moncloa, Madrid","Majadahonda, Madrid",TRANSIT,11:00,2026-02-27,33.75,91.7,,
"Moncloa, Madrid","Pozuelo de Alarcón, Madrid",TRANSIT,11:00,2026-02-27,5.91,48.2,,
"Moncloa, Madrid","Boadilla del Monte, Madrid",TRANSIT,11:00,2026-02-27,36.47,96.9,,
"Moncloa, Madrid","Villanueva de la Cañada, Madrid",TRANSIT,11:00,2026-02-27,40.85,90.7,,
"Puerta del Sol, Madrid","Alcorcón, Madrid",TRANSIT,11:00,2026-02-27,15.82,43.9,,
"Puerta del Sol, Madrid","Leganés, Madrid",TRANSIT,11:00,2026-02-27,16.67,36.5,,
"Puerta del Sol, Madrid","Getafe, Madrid",TRANSIT,11:00,2026-02-27,14.43,25.5,,
"Puerta del Sol, Madrid","Torrejón de Ardoz, Madrid",TRANSIT,11:00,2026-02-27,24.63,39.5,,
"Puerta del Sol, Madrid","Coslada, Madrid",TRANSIT,11:00,2026-02-27,16.55,30.5,,
"Estación de Atocha, Madrid",Toledo,TRANSIT,11:00,2026-02-27,83.88,61.4,,
"Estación de Atocha, Madrid",Segovia,TRANSIT,11:00,2026-02-27,81.26,81.5,,
"Estación de Atocha, Madrid",Ávila,TRANSIT,11:00,2026-02-27,128.24,115.2,,
"Estación de Atocha, Madrid",Cuenca,TRANSIT,11:00,2026-02-27,212.02,110.2,,
"Estación de Chamartín, Madrid",Valladolid,TRANSIT,11:00,2026-02-27,179.23,71.5,,
"Estación de Chamartín, Madrid",Burgos,TRANSIT,11:00,2026-02-27,215.35,208.2,,
"Estación de Chamartín, Madrid",Salamanca,TRANSIT,11:00,2026-02-27,243.1,105.5,,
"Estación de Atocha, Madrid",Córdoba,TRANSIT,11:00,2026-02-27,344.21,109.1,,
"Estación de Atocha, Madrid",Ciudad Real,TRANSIT,11:00,2026-02-27,171.32,64.0,,
"Estación de Atocha, Madrid","Barcelona Sants, Barcelona",TRANSIT,11:00,2026-02-27,625.94,209.9,,
"Estación de Atocha, Madrid","Valencia, España",TRANSIT,11:00,2026-02-27,406.67,146.2,,
"Estación de Atocha, Madrid","Sevilla, España",TRANSIT,11:00,2026-02-27,470.82,174.8,,
"Estación de Atocha, Madrid","Zaragoza, España",TRANSIT,11:00,2026-02-27,306.53,98.6,,
"Estación de Atocha, Madrid","Málaga, España",TRANSIT,11:00,2026-02-27,536.46,170.1,,
"Estación de Chamartín, Madrid","Bilbao, España",TRANSIT,11:00,2026-02-27,334.25,314.8,,
"Estación de Chamartín, Madrid","San Sebastián, España",TRANSIT,11:00,2026-02-27,572.19,383.1,,
"Alcalá de Henares, Madrid","Torrejón de Ardoz, Madrid",TRANSIT,11:00,2026-02-27,10.37,9.0,,
"Móstoles, Madrid","Alcorcón, Madrid",TRANSIT,11:00,2026-02-27,8.41,27.3,,
"Móstoles, Madrid","Leganés, Madrid",TRANSIT,11:00,2026-02-27,13.27,26.2,,
"Móstoles, Madrid","Fuenlabrada, Madrid",TRANSIT,11:00,2026-02-27,10.65,46.2,,
"Getafe, Madrid","Parla, Madrid",TRANSIT,11:00,2026-02-27,9.03,20.8,,
"Getafe, Madrid","Leganés, Madrid",TRANSIT,11:00,2026-02-27,10.91,16.1,,
"Las Rozas de Madrid, Madrid","Majadahonda, Madrid",TRANSIT,11:00,2026-02-27,12.26,31.0,,
"Tres Cantos, Madrid","Alcobendas, Madrid",TRANSIT,11:00,2026-02-27,28.81,49.3,,
"Aranjuez, Madrid","Valdemoro, Madrid",TRANSIT,11:00,2026-02-27,22.94,26.0,,
"Aranjuez, Madrid","Ocaña, Toledo",TRANSIT,11:00,2026-02-27,16.96,15.0,,
"Puerta del Sol, Madrid","Aeropuerto Adolfo Suárez Madrid-Barajas, Madrid",DRIVE,12:00,2026-02-27,20.96,25.8,27.8,2.0
"Puerta del Sol, Madrid","Estación de Atocha, Madrid",DRIVE,12:00,2026-02-27,3.71,15.1,16.2,1.1
"Puerta del Sol, Madrid","Estación de Chamartín, Madrid",DRIVE,12:00,2026-02-27,18.03,27.1,28.2,1.1
"Puerta del Sol, Madrid","Plaza de Castilla, Madrid",DRIVE,12:00,2026-02-27,12.59,26.6,25.9,-0.7
"Puerta del Sol, Madrid","Vallecas, Madrid",DRIVE,12:00,2026-02-27,18.78,22.6,24.4,1.8
"Puerta del Sol, Madrid","Moncloa, Madrid",DRIVE,12:00,2026-02-27,11.92,20.5,20.8,0.3
"Puerta del Sol, Madrid","Cuatro Caminos, Madrid",DRIVE,12:00,2026-02-27,6.51,21.9,24.2,2.3
"Gran Vía, Madrid","Estadio Santiago Bernabéu, Madrid",DRIVE,12:00,2026-02-27,4.2,11.9,12.8,0.9
"Gran Vía, Madrid","Estadio Cívitas Metropolitano, Madrid",DRIVE,12:00,2026-02-27,10.39,12.8,13.2,0.4
"Nuevos Ministerios, Madrid","Aeropuerto Adolfo Suárez Madrid-Barajas, Madrid",DRIVE,12:00,2026-02-27,12.54,16.0,17.3,1.3
"Nuevos Ministerios, Madrid","Estación de Atocha, Madrid",DRIVE,12:00,2026-02-27,5.83,17.7,19.8,2.1
"Retiro, Madrid","Ciudad Universitaria, Madrid",DRIVE,12:00,2026-02-27,8.78,22.4,23.3,0.9
"Retiro, Madrid","Leganés, Madrid",DRIVE,12:00,2026-02-27,14.27,23.3,24.2,0.9
"Retiro, Madrid","Getafe, Madrid",DRIVE,12:00,2026-02-27,14.99,25.4,25.6,0.2
"Estación de Atocha, Madrid","Alcalá de Henares, Madrid",DRIVE,12:00,2026-02-27,33.74,31.6,30.3,-1.3
"Estación de Atocha, Madrid","Aranjuez, Madrid",DRIVE,12:00,2026-02-27,47.89,43.0,43.6,0.6
"Estación de Atocha, Madrid","Alcobendas, Madrid",DRIVE,12:00,2026-02-27,18.7,19.5,18.4,-1.1
"Estación de Atocha, Madrid","San Sebastián de los Reyes, Madrid",DRIVE,12:00,2026-02-27,25.2,27.3,25.8,-1.5
"Estación de Atocha, Madrid","Móstoles, Madrid",DRIVE,12:00,2026-02-27,25.18,30.6,31.7,1.1
"Estación de Atocha, Madrid","Fuenlabrada, Madrid",DRIVE,12:00,2026-02-27,22.96,27.1,30.2,3.1
"Estación de Atocha, Madrid","Parla, Madrid",DRIVE,12:00,2026-02-27,24.36,29.1,29.7,0.6
"Estación de Atocha, Madrid","Pinto, Madrid",DRIVE,12:00,2026-02-27,23.85,23.6,25.4,1.8
"Estación de Chamartín, Madrid","Tres Cantos, Madrid",DRIVE,12:00,2026-02-27,16.68,17.7,17.2,-0.5
"Estación de Chamartín, Madrid","Colmenar Viejo, Madrid",DRIVE,12:00,2026-02-27,26.62,27.8,27.2,-0.6
"Estación de Chamartín, Madrid","Alcobendas, Madrid",DRIVE,12:00,2026-02-27,9.54,11.8,11.7,-0.1
"Moncloa, Madrid","Las Rozas de Madrid, Madrid",DRIVE,12:00,2026-02-27,17.9,15.8,17.0,1.2
"Moncloa, Madrid","Majadahonda, Madrid",DRIVE,12:00,2026-02-27,18.27,16.4,17.5,1.1
"Moncloa, Madrid","Pozuelo de Alarcón, Madrid",DRIVE,12:00,2026-02-27,10.63,13.0,12.9,-0.1
"Moncloa, Madrid","Boadilla del Monte, Madrid",DRIVE,12:00,2026-02-27,20.84,19.4,18.8,-0.6
"Moncloa, Madrid","Villanueva de la Cañada, Madrid",DRIVE,12:00,2026-02-27,34.15,29.0,28.1,-0.9
"Puerta del Sol, Madrid","Alcorcón, Madrid",DRIVE,12:00,2026-02-27,15.35,25.0,29.1,4.1
"Puerta del Sol, Madrid","Leganés, Madrid",DRIVE,12:00,2026-02-27,13.68,24.1,26.4,2.3
"Puerta del Sol, Madrid","Getafe, Madrid",DRIVE,12:00,2026-02-27,14.4,26.2,27.8,1.6
"Puerta del Sol, Madrid","Torrejón de Ardoz, Madrid",DRIVE,12:00,2026-02-27,30.81,36.5,36.5,0.0
"Puerta del Sol, Madrid","Coslada, Madrid",DRIVE,12:00,2026-02-27,20.72,28.7,30.1,1.4
"Estación de Atocha, Madrid",Toledo,DRIVE,12:00,2026-02-27,73.34,57.2,57.8,0.6
"Estación de Atocha, Madrid",Segovia,DRIVE,12:00,2026-02-27,99.76,74.5,74.3,-0.2
"Estación de Atocha, Madrid",Ávila,DRIVE,12:00,2026-02-27,117.1,82.4,80.1,-2.3
"Estación de Atocha, Madrid",Cuenca,DRIVE,12:00,2026-02-27,164.27,98.5,94.8,-3.7
"Estación de Chamartín, Madrid",Valladolid,DRIVE,12:00,2026-02-27,208.61,133.7,138.9,5.2
"Estación de Chamartín, Madrid",Burgos,DRIVE,12:00,2026-02-27,234.65,140.0,137.0,-3.0
"Estación de Chamartín, Madrid",Salamanca,DRIVE,12:00,2026-02-27,214.75,133.4,134.7,1.3
"Estación de Atocha, Madrid",Córdoba,DRIVE,12:00,2026-02-27,392.87,238.5,233.8,-4.7
"Estación de Atocha, Madrid",Ciudad Real,DRIVE,12:00,2026-02-27,190.37,134.3,139.1,4.8
"Estación de Atocha, Madrid","Barcelona Sants, Barcelona",DRIVE,12:00,2026-02-27,613.8,366.8,356.4,-10.4
"Estación de Atocha, Madrid","Valencia, España",DRIVE,12:00,2026-02-27,355.0,215.0,216.0,1.0
"Estación de Atocha, Madrid","Sevilla, España",DRIVE,12:00,2026-02-27,534.39,307.4,297.6,-9.8
"Estación de Atocha, Madrid","Zaragoza, España",DRIVE,12:00,2026-02-27,314.08,193.5,189.7,-3.8
"Estación de Atocha, Madrid","Málaga, España",DRIVE,12:00,2026-02-27,533.33,316.2,312.2,-4.0
"Estación de Chamartín, Madrid","Bilbao, España",DRIVE,12:00,2026-02-27,387.98,233.3,225.8,-7.5
"Estación de Chamartín, Madrid","San Sebastián, España",DRIVE,12:00,2026-02-27,442.83,268.6,261.7,-6.9
"Alcalá de Henares, Madrid","Torrejón de Ardoz, Madrid",DRIVE,12:00,2026-02-27,14.38,18.7,20.4,1.7
"Móstoles, Madrid","Alcorcón, Madrid",DRIVE,12:00,2026-02-27,8.93,15.5,17.6,2.1
"Móstoles, Madrid","Leganés, Madrid",DRIVE,12:00,2026-02-27,11.77,22.1,22.3,0.2
"Móstoles, Madrid","Fuenlabrada, Madrid",DRIVE,12:00,2026-02-27,9.98,18.0,19.9,1.9
